CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,date,deathIncrease
United States,USA,North Carolina,US_NC,STATE_WIDE,20210115,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,659840,7933,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/15/2021,108
United States,USA,North Carolina,US_NC,STATE_WIDE,20210116,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,667826,8016,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/16/2021,83
United States,USA,North Carolina,US_NC,STATE_WIDE,20210117,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,674637,8083,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/17/2021,67
United States,USA,North Carolina,US_NC,STATE_WIDE,20210118,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,674637,8083,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/18/2021,0
United States,USA,North Carolina,US_NC,STATE_WIDE,20210119,2,0,"NC State is open. Classes begin on January 19, 2021. Some operations may be reduced, and many employees continue to work remotely. The majority of classes are being taught online for spring 2021. Face coverings are required everywhere on campus. There is ongoing weekly surveillance testing required for certain groups throughout the spring semester.     Reference:  https://web.archive.org/save/https://www.ncsu.edu/coronavirus/   ",2,1,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",1,1,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",4,1,,1,1,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",2,1,,2,1,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",0,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",1,0,,2,,,,,,2,1,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",2,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",1,"No changes to policy.    On January 8, 2021, Governor Cooper extended the Modified Stay at Home Order. The order (Executive Order 188) will expire or need renewal by its expiration on January 29 at 5:00 pm.     https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO188-Extension-of-Modified-Stay-at-Home-Order.pdf",,,,,4,1,,2,1,"A, C:    North Carolina is still vaccinating those in groups 1 and 2. Group 1 is Health Care Workers and Long-term Staff and Residents and Group 2 is Older Adults (aged 65 and older).     References:    https://web.archive.org/save/https://covid19.ncdhhs.gov/vaccines    https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/health-care-workers-and-adults-65-and-older-are-next-receive-vaccine    https://web.archive.org/save/https://files.nc.gov/covid/documents/vaccines/NCDHHS-Vaccine-Infographic.pdf",2,1,,,,684497,8139,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/19/2021,56
United States,USA,North Carolina,US_NC,STATE_WIDE,20210120,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,690912,8200,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/20/2021,61
United States,USA,North Carolina,US_NC,STATE_WIDE,20210121,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,"On January 21, 2021, the NC Department of Transportation and the NC Department of Health and Human Services announced that approximately $2.5 million in Coronavirus Relief Funding is being distributed toÂ local transit agenciesOpen PDFÂ across the state to help pay for rides for individuals who need transportation assistance to receive a COVID-19 vaccine.    https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdot-and-ncdhhs-announce-solution-help-fund-transit-rides-and-covid-19-vaccine  ",,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,698099,8339,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/21/2021,139
United States,USA,North Carolina,US_NC,STATE_WIDE,20210122,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,705535,8464,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/22/2021,125
United States,USA,North Carolina,US_NC,STATE_WIDE,20210123,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,"On January 23, 2021, the North Carolina Department of Health and Human Services reported the first identification in a North Carolina resident of the COVID-19 variant called B.1.1.7, which was first detected in the United Kingdom in December.Â   State health officials advise people to stay home except for essential activities and avoid gathering, especially indoors, with people who do not live with you. North Carolina's Modified Stay at Home Order is in effect. This order requires people to stay at home between the hours of 10 p.m. and 5 a.m. Businesses including restaurants, bars, entertainment venues, personal care businesses, most retail stores and more, are required to close by 10 p.m. In addition, all onsite alcohol consumption sales must end by 9 p.m.Â   https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-reports-first-identified-case-b117-covid-19-variant-nc   ",2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,"On January 23, 2021, the North Carolina Department of Health and Human Services reported the first identification in a North Carolina resident of the COVID-19 variant called B.1.1.7, which was first detected in the United Kingdom in December.Â   State health officials advise people to stay home except for essential activities and avoid gathering, especially indoors, with people who do not live with you. North Carolina's Modified Stay at Home Order is in effect. This order requires people to stay at home between the hours of 10 p.m. and 5 a.m. Businesses including restaurants, bars, entertainment venues, personal care businesses, most retail stores and more, are required to close by 10 p.m. In addition, all onsite alcohol consumption sales must end by 9 p.m.Â Residents reminded to always wear a mask outside their home.     https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-reports-first-identified-case-b117-covid-19-variant-nc ",2,1,,2,1,,,"On January 23, 2021, the North Carolina Department of Health and Human Services reported the first identification in a North Carolina resident of the COVID-19 variant called B.1.1.7, which was first detected in the United Kingdom in December.Â   State health officials advise people to stay home except for essential activities and avoid gathering, especially indoors, with people who do not live with you. North Carolina's Modified Stay at Home Order is in effect. This order requires people to stay at home between the hours of 10 p.m. and 5 a.m. Businesses including restaurants, bars, entertainment venues, personal care businesses, most retail stores and more, are required to close by 10 p.m. In addition, all onsite alcohol consumption sales must end by 9 p.m.Â   https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-reports-first-identified-case-b117-covid-19-variant-nc   ",712716,8586,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/23/2021,122
United States,USA,North Carolina,US_NC,STATE_WIDE,20210124,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,"As of January 24, 2021, 88% of all first doses have been reportedly been administered. Supplies are limited for adults 65 and over, who may have to wait for their vaccine.     https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-launches-%E2%80%9Cfind-my-vaccine-group%E2%80%9D-help-north-carolinians-know-when-they   ",2,1,,,,718812,8695,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/24/2021,109
United States,USA,North Carolina,US_NC,STATE_WIDE,20210125,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,"The NC Department of HHS launched a new online tool to help North Carolinians track when they will become eligible for the vaccine. North Carolina is still vaccinating people in groups 1 and 2, which include healthcare workers, long-term care staff and residents, and adults aged 65 and older. (A, C).      As of January 25 2021, the Centers for Disease Control and Prevention ranked North Carolina 10th in total vaccines administered and 29th in vaccines administered per 100,000 people. These numbers were achieved by the following actions by the state: facilitating large-scale vaccination events, asking providers to aggressively ramp up their vaccine throughput this past week with any needed support from the state, and working with providers to organize special vaccination events for underserved communities.     https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-launches-%E2%80%9Cfind-my-vaccine-group%E2%80%9D-help-north-carolinians-know-when-they",2,1,,,,723445,8720,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/25/2021,25
United States,USA,North Carolina,US_NC,STATE_WIDE,20210126,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,727423,8776,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/26/2021,56
United States,USA,North Carolina,US_NC,STATE_WIDE,20210127,2,0,,2,1,,1,1,,4,1,"Governor Cooper issues Executive Order no. 189 on January 27, 2021, which extends the stay at home order. The Order goes into effect on January 29, 2021 at 5:00 pm and remains in effect through 5:00 pm on February 28, 2021.     Restrictions on individuals gathering in both indoor and outdoor settings are still in place.      Reference:  https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO189-Further-Extension-of-Stay-at-Home-Order.pdf   ",1,1,,2,1,,2,1,,0,,1,0,"Governor Cooper issues Executive Order no. 191 on January 27, 2021, which extends assistance for North Carolinians at risk of eviction and extends processes to expedite payment of unemployment insurance claims.     The North Carolina Department of HHS continues the COVID-19 Support Services program provides assistance such as home-delivered meals and groceries, financial relief payments, COVID-related supplies, transportation to medical or vaccine appointments and medication delivery to individuals in 29 of the 55 counties served by the Community Health Worker program. The Support Services program helps people who need support to be able to quarantine or isolate due to COVID-19. This program will continue until available funds have been spent.     References:    https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/ncdhhs-continues-covid-19-support-services-community-health-worker-programs-2021    https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO191-Evictions-Extension.pdf   ",2,,,,,,2,1,,2,"An update from North Carolina Department of Health and Human Services on January 27, 2021, assures that testing capacity remains high.    Reference:  https://web.archive.org/save/https://governor.nc.gov/news/north-carolina-extends-modified-stay-home-order-numbers-begin-stabilize-effort-continue-slow       ",1,"An update from North Carolina Department of Health and Human Services on January 27, 2021, states that there have been more than 666,000 downloads of the exposure notification app, SlowCOVIDNC.     Reference:  https://web.archive.org/save/https://governor.nc.gov/news/north-carolina-extends-modified-stay-home-order-numbers-begin-stabilize-effort-continue-slow",,,,,4,1,"Governor Cooper issues Executive Order no. 189 on January 27, 2021, which extends the stay at home order. The Order goes into effect on January 29, 2021, at 5:00 pm and remains in effect through 5:00 pm on February 28, 2021.     Face covering requirements are still in place.    Reference:  https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO189-Further-Extension-of-Stay-at-Home-Order.pdf     ",2,1,,2,1,,,"Governor Cooper issues Executive Order no. 190 on January 27, 2021, which extends the authorization of delivery and carry-out of services and products as an alternative to on-site consumption and receipt.     Reference:  https://web.archive.org/save/https://files.nc.gov/governor/documents/files/EO190-Mixed-Beverages-Extension.pdf   ",733010,8915,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/27/2021,139
United States,USA,North Carolina,US_NC,STATE_WIDE,20210128,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,739500,9046,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/28/2021,131
United States,USA,North Carolina,US_NC,STATE_WIDE,20210129,2,0,No changes to school policy since the October 5 announcement that public school districts and charter schools can choose to implement Plan A for elementary schools (grades K-5).      Reference:  https://web.archive.org/save/https://www.nc.gov/covid-19/staying-ahead-curve/opening-public-schools-north-carolina,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,"On January 27, North Carolina reported administering 99% of its first doses of COVID-19 vaccine, and as of this morning the Centers for Disease Control and Prevention ranks the state as 6th in the nation for total doses administered, 12th for first doses administered per 100,000 people, and 17th for total doses administered per 100,000 people.    Reference:  https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/north-carolina-ranks-6th-nation-total-doses-vaccine-administered",2,1,,,,746459,9157,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/29/2021,111
United States,USA,North Carolina,US_NC,STATE_WIDE,20210130,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,752627,9287,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/30/2021,130
United States,USA,North Carolina,US_NC,STATE_WIDE,20210131,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,757526,9335,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,1/31/2021,48
United States,USA,North Carolina,US_NC,STATE_WIDE,20210201,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,761302,9342,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/1/2021,7
United States,USA,North Carolina,US_NC,STATE_WIDE,20210202,2,0,"On February 2, 2021, top state education leaders joined Governor Roy Cooper today to call on K-12 school districts across the state to allow in-person instruction for all students.    Reference:  https://web.archive.org/save/https://governor.nc.gov/news/governor-cooper-state-education-leaders-say-its-time-person-instruction-k-12-schools-statewide",2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,764228,9409,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/2/2021,67
United States,USA,North Carolina,US_NC,STATE_WIDE,20210203,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,776307,9578,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/3/2021,169
United States,USA,North Carolina,US_NC,STATE_WIDE,20210204,2,0,"On February 4, 2021, the State Board of Education, Superintendent Catherine Truitt presented her overarching vision and three key priorities to transform public education in North Carolina: literacy, testing and accountability, and human capital. Truitt said these three priorities will guide the Department of Public Instructionâ€™s immediate efforts to address the effects of COVID-19, including learning loss, while also laying the groundwork to achieve her long-term vision: every student deserves a highly-qualified, excellent teacher in every classroom.    Reference:  https://web.archive.org/save/https://www.dpi.nc.gov/news/press-releases/2021/02/04/truitt-presents-vision-and-priorities-state-board-education",2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,"On February 4, 2021, Governor Roy Cooper outlined a plan for allocating federal COVID-19 relief funds for immediate needs and investing state resources to help North Carolina communities build back as the state turns the corner on the pandemic. The federal appropriation totaled more than $4 billion for North Carolina. A fuller proposed biennial budget will be presented later in the legislative session.    Reference:  https://web.archive.org/save/https://governor.nc.gov/news/strong-resilient-ready-governor-cooper-proposes-emergency-budget-supplement-turn-corner-covid",,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,781802,9728,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/4/2021,150
United States,USA,North Carolina,US_NC,STATE_WIDE,20210205,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,"The North Carolina Department of Health and Human Services has added new county demographic data for COVID-19 vaccinations to the vaccine data dashboard. Data on people who have received the first dose or both the first and second dose of the vaccine are available by race, ethnicity, gender and age group and can be filtered by county.    Reference:  https://web.archive.org/save/https://www.ncdhhs.gov/news/press-releases/county-demographic-data-vaccines-administered-now-available-north-carolina",2,1,,,,787349,9841,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/5/2021,113
United States,USA,North Carolina,US_NC,STATE_WIDE,20210206,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,791521,9926,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/6/2021,85
United States,USA,North Carolina,US_NC,STATE_WIDE,20210207,2,0,"On February 7, 2021, the UNC Chancellor announced that in-person classes would resume despite the large-scale street celebrations for the UNC-Duke game.     Reference:  https://web.archive.org/save/https://www.unc.edu/posts/2021/02/07/message-from-university-leaders-on-last-night-and-in-person-undergraduate-classes/    ",2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,796195,9983,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/7/2021,57
United States,USA,North Carolina,US_NC,STATE_WIDE,20210208,2,0,"At UNC Chapel Hill, in-person instruction of undergraduates began 08 February 2021. Faculty are allowed to stay with remote instruction for the first week and are expected to begin in-person instruction 17 February 2021.    Link to UNC news release: https://web.archive.org/web/20210210090554/https://www.unc.edu/posts/2021/02/07/message-from-university-leaders-on-last-night-and-in-person-undergraduate-classes/",2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,799279,9991,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/8/2021,8
United States,USA,North Carolina,US_NC,STATE_WIDE,20210209,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,"As of 09 February 2021, EO193 amends and extends EO130 and EO139, which ""expand[s] the types of providers who may have the authority to administer FDA-authorized COVID-19 vaccines,"" including health care workers who are licensed in other states, health care workers who are retired or have inactive licenses, skilled but unlicensed volunteers, students at an appropriately advanced level of professional study to provide care, and dentists licensed in North Carolina.     Link to EO193 (in effect until 10 May 2021 unless rescinded or superseded): https://web.archive.org/web/20210214023629/https://files.nc.gov/governor/documents/files/EO193-DHHS-Extension.pdf    The state is now requiring all vaccine providers to obtain race and ethnicity data, and ""prioritizing a portion of its weekly vaccines to events that focus on underserved communities and allocating a baseline weekly amount of vaccine based on county population to ensure geographic equity with vaccine available in all 100 counties.""    Link to news release (published 09 February 2021): https://web.archive.org/web/20210210044953/https://governor.nc.gov/news/north-carolina-continues-its-commitment-equitably-distribute-covid-19-vaccines",2,1,,,,802065,10046,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/9/2021,55
United States,USA,North Carolina,US_NC,STATE_WIDE,20210210,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,"North Carolina plans to start vaccinating anyone working in child care or Pre K-12 schools (A, NCDHHS Group 3) starting 24 February 2021, and additional frontline essential workers on 10 March 2021.    Link to news release (published 10 February 2021): https://web.archive.org/web/20210214021929/https://governor.nc.gov/news/gov-cooper-outlines-timeline-group-3-covid-19-vaccine-prioritization  Link to details on NCDHHS Groups 1-5: https://archive.vn/eEIMK",2,1,"On 10 February 2021, the NCDHHS released a document summarizing recommended infection prevention practices in long term care facilities (LTCFs).     Link to Best Practices for Infection Prevention in LTCFs:   https://archive.vn/aMNOk",,,805898,10181,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/10/2021,135
United States,USA,North Carolina,US_NC,STATE_WIDE,20210211,2,0,,2,1,,1,1,,4,1,,1,1,"As of 11 February 2021, 6 bus routes in the Fayetteville Area System of Transit (FAST) were suspended since ""three FAST employees tested positive for COVID-19 and at least 30 others are in quarantine.""     Link to FAST public notice: https://web.archive.org/web/20210214194621/https://www.fayettevillenc.gov/Home/Components/News/News/10935/18",2,1,,2,1,,0,,1,0,"As of 11 February 2021, individuals and families on food stamps (participants of Food and Nutrition Services) can now order their groceries through Instacart.com or the Instacart mobile app. NCDHHS hopes to promote social distancing and decrease barriers to healthy food (due to transportation issues or physical impairment) with this change.    Link to news release:  https://web.archive.org/web/20210214171003/https://www.ncdhhs.gov/news/press-releases/food-and-nutrition-services-participants-can-now-use-benefits-online-purchases-1",2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,810466,10294,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/11/2021,113
United States,USA,North Carolina,US_NC,STATE_WIDE,20210212,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,1,,,,,,4,1,,2,1,,2,1,,,,814594,10376,64.81,64.81,70.24,70.24,64.48,64.48,64.76,64.76,62.5,62.5,2/12/2021,82
United States,USA,North Carolina,US_NC,STATE_WIDE,20210213,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,2,"As of 13 February 2021, ""There are more than 2,000 full-time and part-time staff supporting contact tracing efforts at the LHD level, including the 1,624 Community Care of North Carolina (CCNC) contact tracers.""    Details on NC DHHS contact tracing and COVID-19 Community Team:  https://web.archive.org/web/20210213215912/https://covid19.ncdhhs.gov/dashboard/contact-tracing",,,,,4,1,,2,1,,2,1,,,,818724,10453,64.81,64.81,70.24,70.24,67.6,67.6,68.33,68.33,62.5,62.5,2/13/2021,77
United States,USA,North Carolina,US_NC,STATE_WIDE,20210214,2,0,,2,1,,1,1,,4,1,,1,1,,2,1,,2,1,,0,,1,0,,2,,,,,,2,1,,2,,2,,,,,,4,1,,2,1,,2,1,,,,821894,10491,64.81,64.81,70.24,70.24,67.6,67.6,68.33,68.33,62.5,62.5,2/14/2021,38
